siec,nrg_bal,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 
R5200,FC_TRA_ROAD_E_RED,KTOE,AL	125.000 	87.870 	81.896 	30.266 	25.815 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,AT	469.607 	476.126 	540.636 	650.676 	593.875 	499.918 	488.088 	495.108 	492.312 	507.949 	392.807 	319.731 	253.938 	73.258 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,BE	455.781 	465.113 	434.111 	256.101 	412.858 	342.601 	345.177 	346.646 	358.076 	132.023 	0.000 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,BG	160.895 	163.033 	160.238 	143.452 	108.675 	100.543 	83.886 	16.760 	13.409 	3.747 	4.180 	2.323 	5.428 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,CY	8.950 	8.570 	8.840 	9.720 	9.721 	15.023 	15.907 	15.907 	15.023 	15.023 	14.140 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,CZ	308.708 	313.844 	301.113 	296.503 	316.757 	277.109 	275.270 	300.110 	231.251 	194.779 	109.941 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,DE	2674.301 	2566.537 	2538.399 	2533.092 	2732.600 	2648.167 	2917.303 	2814.404 	2868.257 	2609.633 	2949.962 	3776.130 	3330.443 	1817.546 	903.554 
R5200,FC_TRA_ROAD_E_RED,KTOE,DK	213.460 	215.600 	235.562 	231.979 	231.083 	226.605 	226.605 	130.489 	26.784 	8.684 	5.102 	5.739 	3.826 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,EA19	11669.817 	10710.445 	9970.381 	10314.748 	10408.453 	9630.456 	11148.577 	10461.272 	10143.132 	9024.641 	7831.751 	6762.285 	4854.461 	2934.714 	1679.045 
R5200,FC_TRA_ROAD_E_RED,KTOE,EE	17.150 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,EL	156.627 	163.554 	146.800 	138.900 	131.000 	120.400 	102.800 	102.800 	123.900 	75.600 	66.800 	82.600 	44.800 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,ES	1738.365 	1369.514 	1163.929 	963.847 	956.330 	888.555 	2099.049 	1701.060 	1419.891 	1060.428 	612.496 	381.915 	171.109 	257.309 	174.668 
R5200,FC_TRA_ROAD_E_RED,KTOE,EU27_2020	15170.410 	13744.133 	12586.565 	12874.899 	12863.565 	11901.604 	13362.576 	12580.207 	11839.428 	10402.488 	8897.270 	7183.891 	5179.336 	3139.827 	1832.048 
R5200,FC_TRA_ROAD_E_RED,KTOE,EU28	16480.645 	14692.626 	13603.000 	13817.558 	14039.930 	12947.026 	14258.079 	13643.193 	12989.762 	11390.650 	9702.524 	7532.843 	5359.610 	3208.593 	1848.500 
R5200,FC_TRA_ROAD_E_RED,KTOE,FI	365.546 	388.027 	175.619 	494.858 	494.279 	222.422 	191.724 	194.291 	140.035 	143.016 	77.400 	2.000 	1.000 	: 	5.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,FR	3142.043 	3137.062 	2988.231 	2996.000 	2955.000 	2688.000 	2678.000 	2430.608 	2421.987 	2466.646 	2315.464 	1432.670 	711.168 	591.156 	340.674 
R5200,FC_TRA_ROAD_E_RED,KTOE,HR	27.015 	0.499 	1.010 	24.260 	29.920 	31.760 	36.670 	3.520 	2.870 	7.080 	1.590 	2.920 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,HU	192.000 	164.000 	185.894 	173.999 	193.274 	142.328 	154.509 	164.780 	174.047 	168.148 	163.729 	28.853 	10.963 	2.580 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,IE	154.240 	160.641 	118.482 	128.132 	116.181 	102.245 	84.867 	97.794 	92.594 	77.416 	55.568 	21.542 	2.662 	1.098 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,IS	20.000 	16.600 	14.680 	13.790 	2.080 	2.080 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,IT	1249.688 	1061.743 	1041.010 	1166.997 	1065.166 	1252.260 	1368.419 	1400.503 	1419.567 	1144.117 	728.623 	139.629 	159.071 	176.746 	252.747 
R5200,FC_TRA_ROAD_E_RED,KTOE,LT	75.900 	69.900 	54.910 	65.790 	60.550 	56.570 	58.140 	45.020 	44.790 	51.540 	61.430 	53.150 	19.300 	3.290 	0.880 
R5200,FC_TRA_ROAD_E_RED,KTOE,LU	119.557 	110.262 	87.069 	81.092 	68.683 	53.525 	47.465 	45.854 	41.224 	42.185 	44.892 	44.850 	0.511 	0.541 	0.522 
R5200,FC_TRA_ROAD_E_RED,KTOE,LV	34.360 	8.630 	8.700 	21.000 	20.040 	17.600 	17.720 	20.150 	26.400 	4.100 	2.000 	1.700 	2.400 	2.600 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,MT	8.930 	7.040 	5.780 	4.790 	4.370 	3.150 	2.870 	1.830 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,NL	499.899 	305.294 	238.878 	297.621 	348.068 	298.535 	312.630 	320.962 	228.748 	372.732 	287.767 	311.232 	42.179 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,NO	365.453 	494.975 	341.397 	141.206 	123.865 	126.025 	129.378 	113.156 	115.229 	94.890 	81.137 	30.083 	5.188 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,PL	912.404 	604.887 	457.417 	653.428 	705.370 	747.531 	807.349 	915.535 	867.425 	635.888 	437.060 	96.699 	90.592 	49.664 	13.543 
R5200,FC_TRA_ROAD_E_RED,KTOE,PT	281.463 	242.100 	259.736 	327.689 	261.250 	261.388 	273.296 	293.076 	309.130 	208.095 	125.566 	121.876 	71.628 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,RO	297.070 	297.203 	257.150 	202.480 	166.650 	203.450 	178.310 	195.990 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,SE	1389.041 	1274.622 	1017.800 	834.049 	703.382 	541.823 	451.400 	391.753 	380.511 	359.521 	343.916 	285.072 	214.065 	152.869 	139.460 
R5200,FC_TRA_ROAD_E_RED,KTOE,SI	72.000 	24.113 	18.192 	29.073 	42.371 	57.987 	50.971 	34.991 	44.606 	29.687 	24.568 	13.769 	4.080 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,SK	145.410 	146.220 	141.060 	149.370 	136.110 	102.110 	94.150 	100.270 	96.590 	84.450 	72.270 	59.490 	40.170 	11.170 	1.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5200,FC_TRA_ROAD_E_RED,KTOE,UK	1310.235 	948.493 	1016.435 	942.660 	1176.364 	1045.422 	895.503 	1062.986 	1150.334 	988.163 	805.255 	348.951 	180.274 	68.765 	16.452 
R5200,FC_TRA_ROAD_E_RED,KTOE,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5200,LIM_TT,KTOE,AL	58.368 	58.402 	57.711 	57.548 	57.955 	55.861 	51.259 	53.560 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,AT	615.860 	609.760 	602.793 	590.138 	575.652 	577.620 	547.154 	548.115 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,BA	82.581 	83.056 	80.366 	69.455 	66.529 	63.275 	74.151 	79.471 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,BE	619.566 	618.020 	628.700 	622.192 	596.064 	585.298 	595.161 	612.696 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,BG	189.877 	182.556 	179.338 	177.597 	157.269 	138.235 	159.903 	150.086 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,CY	46.648 	46.389 	45.048 	42.809 	41.300 	42.749 	47.412 	51.295 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,CZ	453.288 	448.784 	436.498 	419.575 	403.608 	390.293 	393.655 	400.782 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,DE	3830.957 	3951.567 	3878.998 	3795.022 	3739.363 	3688.786 	3612.140 	3637.966 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,DK	307.899 	302.225 	299.058 	292.475 	280.928 	277.963 	282.877 	299.893 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,EA19	15285.648 	15295.828 	15191.398 	14988.652 	14831.598 	14676.798 	14797.538 	15327.078 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,EE	57.448 	55.392 	53.664 	52.580 	51.230 	51.302 	52.621 	52.051 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,EL	354.221 	351.608 	356.528 	348.062 	345.026 	344.839 	346.844 	417.479 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,ES	2072.089 	2028.004 	1980.163 	1914.130 	1853.486 	1841.410 	1933.620 	2097.889 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,EU27_2020	19042.937 	18963.238 	18584.719 	18193.011 	17877.418 	17644.897 	17891.992 	18505.643 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,EU28	21890.657 	21816.322 	21434.840 	20971.734 	20600.675 	20322.437 	20579.280 	21212.501 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,FI	292.388 	289.293 	287.831 	282.614 	282.182 	288.002 	287.665 	293.574 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,FR	3052.792 	3124.677 	3109.603 	3109.225 	3075.048 	3049.535 	3069.359 	3074.226 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,HR	143.711 	147.022 	136.332 	133.177 	126.857 	128.755 	127.352 	129.632 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,HU	330.916 	312.265 	299.769 	293.168 	270.937 	241.947 	256.300 	265.354 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,IE	281.822 	278.070 	281.535 	263.400 	262.029 	249.923 	246.494 	253.796 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,IS	24.247 	24.038 	22.092 	20.290 	18.320 	18.681 	18.245 	18.413 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,IT	2224.210 	2150.944 	2243.963 	2282.802 	2340.199 	2252.344 	2318.221 	2469.115 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,LT	136.214 	126.731 	119.522 	111.056 	103.609 	92.213 	91.922 	90.174 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,LU	148.585 	139.082 	134.892 	138.475 	147.490 	153.137 	156.012 	163.244 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,LV	74.325 	72.059 	68.465 	68.623 	64.667 	62.102 	62.162 	65.656 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,ME	17.113 	15.922 	14.746 	12.431 	10.818 	11.411 	14.028 	14.871 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,MK	44.834 	45.164 	43.285 	37.815 	34.163 	32.849 	28.964 	30.257 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,MT	16.025 	14.400 	13.777 	13.779 	12.959 	12.658 	12.495 	12.709 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,NL	751.543 	734.842 	714.885 	712.141 	703.043 	749.578 	769.434 	803.492 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,NO	292.879 	295.463 	315.914 	310.276 	303.313 	302.335 	291.110 	299.669 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,PL	1398.799 	1339.084 	1145.695 	1014.533 	952.288 	943.216 	1013.972 	1067.475 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,PT	390.568 	385.953 	379.794 	372.646 	366.672 	362.090 	369.415 	402.647 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,RO	437.758 	427.612 	400.808 	372.760 	367.909 	361.416 	369.329 	354.920 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,RS	143.596 	138.394 	130.118 	125.435 	123.598 	117.730 	104.291 	119.708 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,SE	495.040 	507.861 	495.823 	501.073 	486.022 	486.273 	491.066 	510.424 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,SI	137.231 	135.072 	131.307 	123.588 	125.154 	126.175 	132.792 	131.668 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,SK	183.157 	183.963 	159.930 	145.369 	146.425 	147.039 	146.615 	149.286 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,TR	1583.534 	1587.330 	1486.421 	1347.352 	1106.780 	1038.701 	957.172 	808.427 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,UK	2847.721 	2853.084 	2850.122 	2778.723 	2723.257 	2677.541 	2687.288 	2706.858 	: 	: 	: 	: 	: 	: 	: 
R5200,LIM_TT,KTOE,XK	29.815 	28.374 	26.744 	25.666 	23.221 	21.424 	22.359 	22.071 	: 	: 	: 	: 	: 	: 	: 
R5250S,FC_TRA_E_RED,KTOE,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,AT	460.440 	446.270 	523.410 	636.652 	547.851 	441.835 	429.952 	411.104 	495.431 	511.123 	395.216 	322.102 	256.071 	73.775 	0.000 
R5250S,FC_TRA_E_RED,KTOE,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,BE	455.759 	465.090 	434.111 	256.101 	412.858 	342.601 	345.177 	346.646 	358.076 	132.023 	0.000 	0.000 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,BG	142.898 	163.033 	160.238 	142.200 	108.675 	100.543 	0.000 	0.000 	13.409 	3.747 	4.180 	2.323 	5.428 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,CY	8.950 	8.570 	8.780 	9.450 	9.720 	5.110 	0.000 	0.000 	15.023 	15.023 	14.140 	0.000 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,CZ	308.708 	313.844 	301.113 	296.503 	316.757 	277.109 	275.270 	0.000 	231.251 	194.779 	109.941 	0.000 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,DE	2686.349 	2557.860 	2545.236 	2561.293 	2763.451 	2708.903 	2920.488 	2779.401 	2897.799 	2632.849 	2971.506 	3795.572 	3343.699 	1828.150 	907.973 
R5250S,FC_TRA_E_RED,KTOE,DK	218.054 	217.598 	235.562 	231.979 	231.083 	226.605 	226.605 	130.489 	26.784 	8.684 	5.102 	5.739 	3.826 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,EA19	11688.526 	10672.970 	9855.936 	9253.053 	9221.276 	8384.727 	8435.579 	5638.324 	10178.665 	9053.055 	7857.705 	6784.098 	4869.849 	2945.836 	1683.464 
R5250S,FC_TRA_E_RED,KTOE,EE	20.480 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,EL	157.294 	164.251 	49.489 	22.093 	30.047 	22.977 	24.700 	19.500 	123.900 	75.600 	66.800 	82.600 	44.800 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,ES	1738.324 	1369.146 	1159.428 	0.000 	0.000 	0.000 	0.000 	0.000 	1419.891 	1060.428 	612.496 	381.915 	171.109 	257.309 	174.668 
R5250S,FC_TRA_E_RED,KTOE,EU27_2020	15286.419 	13809.748 	12558.642 	11888.348 	11744.026 	10712.244 	10594.470 	7361.448 	11924.293 	10466.758 	8951.507 	7230.796 	5215.102 	3165.006 	1847.345 
R5250S,FC_TRA_E_RED,KTOE,EU28	16596.748 	14758.240 	13575.077 	12830.457 	12238.044 	11183.332 	11036.679 	8424.434 	13074.627 	11454.920 	9756.762 	7579.747 	5395.375 	3233.771 	1863.797 
R5250S,FC_TRA_E_RED,KTOE,FI	366.321 	389.716 	174.736 	496.944 	494.813 	222.677 	0.000 	0.000 	142.083 	145.040 	79.400 	2.000 	1.000 	0.000 	5.000 
R5250S,FC_TRA_E_RED,KTOE,FR	3142.043 	3137.062 	2988.231 	2996.000 	2955.000 	2688.000 	2678.000 	0.000 	2421.987 	2466.646 	2315.464 	1432.670 	711.168 	591.156 	340.674 
R5250S,FC_TRA_E_RED,KTOE,HR	27.015 	0.499 	1.013 	24.260 	29.921 	31.758 	0.000 	0.000 	2.870 	7.080 	1.590 	2.920 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,HU	192.000 	164.000 	185.894 	173.999 	193.274 	142.328 	154.509 	164.780 	174.047 	168.148 	163.729 	28.853 	10.963 	2.580 	0.000 
R5250S,FC_TRA_E_RED,KTOE,IE	154.240 	160.641 	118.482 	128.132 	116.181 	102.194 	84.867 	97.794 	92.594 	77.416 	55.568 	21.542 	2.662 	1.098 	0.000 
R5250S,FC_TRA_E_RED,KTOE,IS	21.790 	18.500 	16.380 	15.440 	4.490 	3.780 	1.740 	1.150 	0.530 	0.380 	0.310 	0.210 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,IT	1249.583 	1060.289 	1038.851 	1163.973 	1063.465 	1250.182 	1365.665 	1400.503 	1419.591 	1144.117 	728.623 	139.629 	159.071 	176.746 	252.747 
R5250S,FC_TRA_E_RED,KTOE,LT	77.800 	71.800 	56.530 	67.540 	59.710 	58.700 	60.620 	45.020 	44.790 	51.540 	61.430 	53.150 	19.300 	3.290 	0.880 
R5250S,FC_TRA_E_RED,KTOE,LU	119.397 	110.257 	87.016 	81.039 	68.571 	53.370 	47.260 	45.690 	41.224 	42.185 	44.892 	44.850 	0.511 	0.541 	0.522 
R5250S,FC_TRA_E_RED,KTOE,LV	36.120 	9.330 	10.300 	22.800 	22.020 	18.740 	19.240 	22.350 	27.200 	4.100 	2.000 	1.700 	2.400 	2.600 	0.000 
R5250S,FC_TRA_E_RED,KTOE,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,MT	9.190 	7.250 	5.920 	4.740 	4.320 	3.150 	2.870 	1.830 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,NL	507.366 	303.009 	236.428 	300.164 	343.249 	296.811 	307.468 	329.246 	228.748 	372.732 	287.767 	311.232 	42.179 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,NO	365.430 	500.250 	332.558 	139.280 	123.623 	0.000 	0.000 	0.000 	115.315 	94.890 	81.137 	30.083 	5.188 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,PL	912.404 	604.887 	457.417 	653.428 	705.370 	747.531 	807.349 	915.535 	867.425 	635.888 	437.060 	96.699 	90.592 	49.664 	13.543 
R5250S,FC_TRA_E_RED,KTOE,PT	281.463 	242.100 	259.736 	327.689 	151.540 	9.380 	4.150 	3.980 	309.130 	208.095 	125.566 	121.876 	71.628 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,RO	297.070 	297.203 	257.150 	202.480 	166.650 	203.450 	178.310 	60.000 	0.000 	0.072 	0.143 	1.385 	0.597 	0.669 	0.096 
R5250S,FC_TRA_E_RED,KTOE,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,SE	1499.743 	1375.714 	1104.320 	910.445 	771.017 	598.193 	516.848 	452.321 	429.843 	395.305 	372.057 	308.778 	233.845 	166.257 	150.243 
R5250S,FC_TRA_E_RED,KTOE,SI	71.998 	24.110 	18.192 	29.073 	42.371 	57.987 	50.971 	34.991 	44.606 	29.687 	24.568 	13.769 	4.080 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,SK	145.410 	146.220 	141.060 	149.370 	136.110 	102.110 	94.150 	100.270 	96.590 	84.450 	72.270 	59.490 	40.170 	11.170 	1.000 
R5250S,FC_TRA_E_RED,KTOE,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5250S,FC_TRA_E_RED,KTOE,UK	1310.330 	948.493 	1016.435 	942.110 	494.018 	471.087 	442.208 	1062.986 	1150.334 	988.163 	805.255 	348.951 	180.274 	68.765 	16.452 
R5250S,FC_TRA_E_RED,KTOE,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,AT	4.312 	7.214 	3.728 	0.848 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,BE	23.877 	12.417 	6.218 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,BG	53.509 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,CY	8.950 	8.570 	8.520 	5.970 	6.090 	1.770 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,DE	791.529 	605.372 	623.387 	389.560 	334.786 	598.826 	384.971 	121.336 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,DK	24.234 	22.658 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,EA19	2483.516 	1974.107 	2061.760 	1787.235 	1481.189 	1345.922 	1141.015 	477.117 	123.363 	114.810 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,EE	3.330 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,EL	22.304 	23.290 	20.326 	15.023 	20.326 	15.023 	15.000 	11.500 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,ES	1.223 	2.388 	0.457 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,EU27_2020	2922.817 	2319.128 	2544.738 	2152.925 	1726.129 	1505.681 	1288.851 	584.307 	156.889 	165.640 	26.679 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,EU28	3904.972 	3017.059 	3277.017 	2738.877 	1726.129 	1505.681 	1288.851 	584.307 	156.889 	165.640 	26.679 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,FI	193.089 	331.937 	142.450 	456.310 	448.247 	170.320 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,FR	159.779 	155.792 	142.854 	138.888 	133.911 	116.243 	114.998 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,HR	27.015 	0.499 	1.013 	24.260 	29.921 	31.758 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,HU	93.000 	100.000 	67.000 	58.000 	14.600 	14.743 	20.085 	19.585 	33.526 	50.830 	26.679 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,IE	129.638 	131.195 	85.726 	97.319 	76.962 	101.891 	84.665 	97.561 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,IS	1.790 	1.900 	1.700 	1.650 	2.410 	1.700 	1.740 	1.150 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5251S,FC_TRA_E_RED,KTOE,IT	584.818 	357.035 	774.254 	451.279 	185.800 	114.576 	339.589 	62.846 	38.000 	38.000 	0.000 	0.000 	0.000 	0.000 	0.000 
