siec,nrg_bal,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 
R5110-5150_W6000RI,GEP_RED,GWH,EA19	50131.824 	49169.782 	47865.374 	46814.410 	45269.185 	46461.537 	45418.949 	43811.292 	41759.029 	36811.560 	36107.869 	32604.780 	32174.826 	28297.642 	25658.448 
R5110-5150_W6000RI,GEP_RED,GWH,EE	1223.000 	995.947 	840.000 	710.000 	731.000 	645.000 	985.143 	765.966 	729.820 	306.089 	27.345 	19.550 	26.000 	21.000 	23.000 
R5110-5150_W6000RI,GEP_RED,GWH,EL	11.939 	9.790 	4.584 	1.062 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5110-5150_W6000RI,GEP_RED,GWH,ES	4221.000 	4365.000 	4048.350 	4013.833 	3820.315 	4143.781 	3396.000 	3011.000 	2508.000 	2197.000 	1888.000 	1553.000 	1573.000 	1578.236 	2213.539 
R5110-5150_W6000RI,GEP_RED,GWH,EU27_2020	75957.904 	74239.301 	72393.532 	72069.121 	70731.699 	70515.839 	72076.248 	67133.366 	64907.258 	57346.890 	53178.440 	47667.401 	45163.308 	40582.527 	36250.556 
R5110-5150_W6000RI,GEP_RED,GWH,EU28	99489.439 	94780.808 	91940.936 	91492.437 	84554.943 	80313.845 	78595.495 	72612.217 	69581.957 	60987.870 	56240.965 	50617.050 	48476.230 	43956.608 	38190.776 
R5110-5150_W6000RI,GEP_RED,GWH,FI	11821.361 	10890.258 	10602.803 	10588.487 	10967.297 	11307.183 	10705.758 	10818.691 	10569.735 	8396.659 	10063.669 	9626.771 	10549.557 	9213.127 	10173.901 
R5110-5150_W6000RI,GEP_RED,GWH,FR	3766.781 	3439.138 	3422.599 	2688.116 	2327.945 	2025.832 	1861.096 	1819.293 	1463.000 	1235.000 	1413.000 	1354.000 	1247.000 	1254.000 	1128.000 
R5110-5150_W6000RI,GEP_RED,GWH,HR	313.200 	215.900 	194.094 	89.105 	50.221 	47.980 	37.422 	18.163 	3.065 	3.469 	2.400 	2.500 	5.000 	3.000 	4.000 
R5110-5150_W6000RI,GEP_RED,GWH,HU	1799.000 	1646.000 	1492.780 	1660.955 	1702.028 	1429.245 	1333.000 	1526.942 	2034.279 	2125.906 	1760.700 	1374.021 	1134.125 	1573.860 	677.893 
R5110-5150_W6000RI,GEP_RED,GWH,IE	329.810 	381.409 	395.477 	196.712 	264.912 	226.939 	179.011 	136.282 	109.717 	65.223 	33.070 	13.825 	7.892 	7.892 	8.000 
R5110-5150_W6000RI,GEP_RED,GWH,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5110-5150_W6000RI,GEP_RED,GWH,IT	4191.390 	4231.834 	4124.546 	3946.643 	3822.573 	3678.810 	2582.347 	2522.146 	2260.895 	2827.669 	2746.108 	2297.541 	2312.258 	2166.857 	1912.667 
R5110-5150_W6000RI,GEP_RED,GWH,LT	355.100 	303.241 	269.186 	318.172 	292.587 	278.742 	175.549 	121.402 	115.983 	87.322 	59.616 	48.373 	19.346 	2.594 	4.314 
R5110-5150_W6000RI,GEP_RED,GWH,LU	95.170 	52.014 	25.110 	24.170 	21.006 	1.954 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5110-5150_W6000RI,GEP_RED,GWH,LV	569.565 	525.278 	426.899 	377.784 	318.936 	214.715 	64.410 	12.828 	8.409 	3.832 	5.164 	4.905 	6.623 	5.606 	5.870 
R5110-5150_W6000RI,GEP_RED,GWH,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5110-5150_W6000RI,GEP_RED,GWH,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5110-5150_W6000RI,GEP_RED,GWH,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5110-5150_W6000RI,GEP_RED,GWH,NL	1496.091 	1772.414 	1906.636 	1901.338 	2098.696 	2898.732 	3960.403 	3976.663 	4197.435 	3549.728 	2562.744 	1970.015 	1840.272 	2246.750 	1458.348 
R5110-5150_W6000RI,GEP_RED,GWH,NO	15.775 	6.000 	28.000 	17.000 	22.000 	181.000 	203.000 	247.000 	244.000 	166.000 	322.000 	314.000 	333.000 	290.000 	297.000 
R5110-5150_W6000RI,GEP_RED,GWH,PL	5333.221 	5308.557 	6912.727 	9026.640 	9160.204 	7931.819 	9528.692 	7148.379 	5905.210 	4904.113 	3363.355 	2360.360 	1832.670 	1399.850 	896.669 
R5110-5150_W6000RI,GEP_RED,GWH,PT	2557.605 	2573.483 	2481.085 	2518.022 	2530.329 	2515.852 	2496.160 	2466.963 	2225.562 	1713.028 	1500.447 	1530.266 	1379.562 	1349.896 	1264.115 
R5110-5150_W6000RI,GEP_RED,GWH,RO	366.961 	458.494 	465.807 	462.265 	453.475 	201.564 	192.290 	188.129 	109.836 	10.130 	23.061 	33.678 	4.453 	6.000 	4.000 
R5110-5150_W6000RI,GEP_RED,GWH,RS	0.001 	0.001 	0.001 	0.001 	0.001 	0.001 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5110-5150_W6000RI,GEP_RED,GWH,SE	10195.000 	10250.000 	9749.000 	8977.000 	9007.000 	9609.000 	10507.000 	9641.000 	10260.000 	10102.950 	8931.996 	8496.000 	7503.168 	6847.923 	6611.000 
R5110-5150_W6000RI,GEP_RED,GWH,SI	146.129 	154.832 	136.579 	131.283 	124.809 	118.810 	114.183 	125.137 	119.528 	119.638 	232.408 	64.994 	75.534 	81.555 	90.460 
R5110-5150_W6000RI,GEP_RED,GWH,SK	1070.000 	1080.000 	1129.000 	1099.000 	916.000 	677.000 	724.000 	682.000 	606.000 	493.000 	480.000 	441.000 	367.000 	4.000 	3.000 
R5110-5150_W6000RI,GEP_RED,GWH,TR	474.390 	313.053 	74.173 	31.319 	34.198 	34.747 	32.851 	16.483 	36.506 	30.103 	24.048 	25.728 	22.583 	5.000 	46.000 
R5110-5150_W6000RI,GEP_RED,GWH,UK	23531.535 	20541.507 	19547.404 	19423.316 	13823.244 	9798.006 	6519.247 	5478.851 	4674.699 	3640.980 	3062.525 	2949.649 	3312.922 	3374.081 	1940.220 
R5110-5150_W6000RI,GEP_RED,GWH,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,AT	0.096 	0.232 	0.752 	0.141 	0.134 	0.262 	0.405 	11.921 	30.396 	39.823 	36.084 	71.663 	67.313 	56.470 	22.055 
R5292P,GEP_RED,GWH,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,BE	74.200 	35.600 	31.200 	129.800 	90.000 	125.832 	149.016 	224.362 	268.648 	360.302 	140.597 	195.921 	226.381 	80.898 	0.000 
R5292P,GEP_RED,GWH,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,DE	474.000 	437.000 	490.000 	426.000 	334.000 	288.000 	246.000 	382.000 	1277.000 	1632.000 	1089.000 	948.000 	719.000 	116.000 	136.000 
R5292P,GEP_RED,GWH,DK	1.423 	1.168 	2.779 	6.217 	0.000 	1.083 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,EA19	4864.451 	4950.006 	5240.319 	5457.673 	4769.467 	4172.856 	3517.721 	3328.983 	4708.893 	3553.894 	1754.810 	1339.342 	2672.292 	1702.856 	536.065 
R5292P,GEP_RED,GWH,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,ES	12.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,EU27_2020	4919.915 	4990.560 	5292.498 	5495.710 	4818.789 	4293.536 	3522.962 	3332.870 	4889.126 	3831.861 	1860.998 	1506.175 	2914.449 	1767.730 	572.084 
R5292P,GEP_RED,GWH,EU28	4919.915 	4990.560 	5292.498 	5495.710 	4818.789 	4293.536 	3522.962 	3332.870 	4889.126 	3831.861 	1860.998 	1506.175 	2914.449 	1767.730 	572.084 
R5292P,GEP_RED,GWH,FI	6.904 	8.408 	3.831 	2.546 	0.363 	0.002 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,FR	0.163 	0.210 	1.608 	1.002 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,IT	4290.708 	4463.578 	4709.879 	4894.093 	4341.100 	3757.774 	3121.550 	2697.474 	3078.414 	1447.821 	64.516 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,LV	0.090 	0.000 	0.000 	0.000 	0.000 	0.000 	0.750 	1.214 	0.271 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	12.012 	54.164 	73.948 	424.613 	123.758 	1659.598 	1449.488 	378.010 
R5292P,GEP_RED,GWH,NO	0.180 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,PL	2.041 	2.386 	3.400 	3.820 	0.322 	0.597 	0.241 	1.398 	0.900 	2.967 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,SE	52.000 	37.000 	46.000 	28.000 	49.000 	119.000 	5.000 	2.489 	179.333 	275.000 	106.188 	166.833 	242.157 	64.874 	36.019 
R5292P,GEP_RED,GWH,SI	6.290 	4.978 	3.049 	4.091 	3.870 	0.986 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,TR	5.061 	2.351 	1.352 	1.413 	2.395 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292P,GEP_RED,GWH,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,EA19	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,EU27_2020	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,EU28	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SB,GEP_RED,GWH,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,BE	74.200 	35.600 	31.200 	129.800 	90.000 	125.832 	149.016 	224.362 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,DE	463.000 	405.000 	454.000 	416.000 	326.000 	279.000 	147.000 	373.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,EA19	4753.892 	4829.115 	5111.732 	5410.448 	4705.500 	4032.532 	3272.716 	3294.862 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,EU27_2020	4753.892 	4829.115 	5111.732 	5410.448 	4705.500 	4032.532 	3272.716 	3294.862 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,EU28	4753.892 	4829.115 	5111.732 	5410.448 	4705.500 	4032.532 	3272.716 	3294.862 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,IT	4216.692 	4388.515 	4626.532 	4864.648 	4289.500 	3627.700 	2976.700 	2697.500 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
